EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IDEMP,IDEXP,IDREN,IDSAT
RM268,25,18-25,No,Non-Travel,675,Research & Development,5,2,Life Sciences,1,369,2,Male,85,4,2,Healthcare Representative,1,Divorced,4000,Upto 5k,18384,1,Y,No,12,3,4,80,2,6,2,3,6,3,1,5,EMP102,EXP102,REN102,SAT102
RM398,25,18-25,No,Travel_Rarely,891,Sales,4,2,Life Sciences,1,527,2,Female,99,2,2,Sales Executive,4,Single,4487,Upto 5k,12090,1,Y,Yes,11,3,2,80,0,5,3,3,5,4,1,3,EMP103,EXP103,REN103,SAT103
RM406,25,18-25,Yes,Travel_Rarely,688,Research & Development,3,3,Medical,1,538,1,Male,91,3,1,Laboratory Technician,1,Married,4031,Upto 5k,9396,5,Y,No,13,3,3,80,1,6,5,3,2,2,0,0,EMP104,EXP104,REN104,SAT104
RM479,25,18-25,No,Travel_Rarely,622,Sales,13,1,Medical,1,645,2,Male,40,3,1,Sales Representative,3,Married,2096,Upto 5k,26376,1,Y,No,11,3,3,80,0,7,1,3,7,4,0,6,EMP105,EXP105,REN105,SAT105
RM518,25,18-25,No,Travel_Rarely,810,Sales,8,3,Life Sciences,1,707,4,Male,57,4,2,Sales Executive,2,Married,4851,Upto 5k,15678,0,Y,No,22,4,3,80,1,4,4,3,3,2,1,2,EMP106,EXP106,REN106,SAT106
RM564,25,18-25,No,Travel_Rarely,883,Sales,26,1,Medical,1,781,3,Female,32,3,2,Sales Executive,4,Single,6180,5k-10k,22807,1,Y,No,23,4,2,80,0,6,5,2,6,5,1,4,EMP107,EXP107,REN107,SAT107
RM619,25,18-25,No,Travel_Rarely,180,Research & Development,2,1,Medical,1,854,1,Male,65,4,1,Research Scientist,1,Single,3424,Upto 5k,21632,7,Y,No,13,3,3,80,0,6,3,2,4,3,0,1,EMP108,EXP108,REN108,SAT108
RM635,25,18-25,No,Travel_Rarely,141,Sales,3,1,Other,1,879,3,Male,98,3,2,Sales Executive,1,Married,4194,Upto 5k,14363,1,Y,Yes,18,3,4,80,0,5,3,3,5,3,0,3,EMP109,EXP109,REN109,SAT109
RM639,25,18-25,No,Travel_Rarely,583,Sales,4,1,Marketing,1,885,3,Male,87,2,2,Sales Executive,1,Married,4256,Upto 5k,18154,1,Y,No,12,3,1,80,0,5,1,4,5,2,0,3,EMP110,EXP110,REN110,SAT110
RM684,25,18-25,Yes,Travel_Rarely,867,Sales,19,2,Marketing,1,952,3,Male,36,2,1,Sales Representative,2,Married,2413,Upto 5k,18798,1,Y,Yes,18,3,3,80,3,1,2,3,1,0,0,0,EMP111,EXP111,REN111,SAT111
RM797,25,18-25,Yes,Travel_Rarely,1219,Research & Development,4,1,Technical Degree,1,1106,4,Male,32,3,1,Laboratory Technician,4,Married,3691,Upto 5k,4605,1,Y,Yes,15,3,2,80,1,7,3,4,7,7,5,6,EMP112,EXP112,REN112,SAT112
RM886,25,18-25,No,Travel_Rarely,1356,Sales,10,4,Life Sciences,1,1240,3,Male,57,3,2,Sales Executive,4,Single,4950,Upto 5k,20623,0,Y,No,14,3,2,80,0,5,4,3,4,3,1,1,EMP113,EXP113,REN113,SAT113
RM912,25,18-25,Yes,Travel_Frequently,599,Sales,24,1,Life Sciences,1,1273,3,Male,73,1,1,Sales Representative,4,Single,1118,Upto 5k,8040,1,Y,Yes,14,3,4,80,0,1,4,3,1,0,1,0,EMP114,EXP114,REN114,SAT114
RM935,25,18-25,No,Travel_Rarely,266,Research & Development,1,3,Medical,1,1303,4,Female,40,3,1,Research Scientist,2,Single,2096,Upto 5k,18830,1,Y,No,18,3,4,80,0,2,3,2,2,2,2,1,EMP115,EXP115,REN115,SAT115
RM966,25,18-25,No,Travel_Rarely,882,Research & Development,19,1,Medical,1,1358,4,Male,67,3,1,Laboratory Technician,4,Married,3669,Upto 5k,9075,3,Y,No,11,3,3,80,3,7,6,2,3,2,1,2,EMP116,EXP116,REN116,SAT116
RM994,25,18-25,No,Travel_Rarely,1372,Sales,18,1,Life Sciences,1,1399,1,Male,93,4,2,Sales Executive,3,Married,6232,5k-10k,12477,2,Y,No,11,3,2,80,0,6,3,2,3,2,1,2,EMP117,EXP117,REN117,SAT117
RM1004,25,18-25,No,Travel_Rarely,949,Research & Development,1,3,Technical Degree,1,1415,1,Male,81,3,1,Laboratory Technician,4,Married,3229,Upto 5k,4910,4,Y,No,11,3,2,80,1,7,2,2,3,2,0,2,EMP118,EXP118,REN118,SAT118
RM1022,25,18-25,Yes,Travel_Rarely,383,Sales,9,2,Life Sciences,1,1439,1,Male,68,2,1,Sales Representative,1,Married,4400,Upto 5k,15182,3,Y,No,12,3,1,80,0,6,2,3,3,2,2,2,EMP119,EXP119,REN119,SAT119
RM1175,25,18-25,No,Travel_Frequently,772,Research & Development,2,1,Life Sciences,1,1653,4,Male,77,4,2,Manufacturing Director,3,Divorced,5206,5k-10k,4973,1,Y,No,17,3,3,80,2,7,6,3,7,7,0,7,EMP120,EXP120,REN120,SAT120
RM1412,25,18-25,No,Travel_Rarely,309,Human Resources,2,3,Human Resources,1,1987,3,Female,82,3,1,Human Resources,2,Married,2187,Upto 5k,19655,4,Y,No,14,3,3,80,0,6,3,3,2,0,1,2,EMP121,EXP121,REN121,SAT121
RM1414,25,18-25,No,Travel_Rarely,977,Research & Development,2,1,Other,1,1992,4,Male,57,3,1,Laboratory Technician,3,Divorced,3977,Upto 5k,7298,6,Y,Yes,19,3,3,80,1,7,2,2,2,2,0,2,EMP122,EXP122,REN122,SAT122
RM1434,25,18-25,No,Travel_Rarely,1382,Sales,8,2,Other,1,2018,1,Female,85,3,2,Sales Executive,3,Divorced,4907,Upto 5k,13684,0,Y,Yes,22,4,2,80,1,6,3,2,5,3,0,4,EMP123,EXP123,REN123,SAT123
RM043,26,26-35,Yes,Travel_Rarely,1357,Research & Development,25,3,Life Sciences,1,55,1,Male,48,1,1,Laboratory Technician,3,Single,2293,Upto 5k,10558,1,Y,No,12,3,3,80,0,1,2,2,1,0,0,1,EMP124,EXP124,REN124,SAT124
RM055,26,26-35,No,Travel_Rarely,1443,Sales,23,3,Marketing,1,72,3,Female,47,2,2,Sales Executive,4,Married,4157,Upto 5k,21436,7,Y,Yes,19,3,3,80,1,5,2,2,2,2,0,0,EMP125,EXP125,REN125,SAT125
RM126,26,26-35,No,Travel_Rarely,841,Research & Development,6,3,Other,1,164,3,Female,46,2,1,Research Scientist,2,Married,2368,Upto 5k,23300,1,Y,No,19,3,3,80,0,5,3,2,5,4,4,3,EMP126,EXP126,REN126,SAT126
RM135,26,26-35,No,Travel_Rarely,1355,Human Resources,25,1,Life Sciences,1,177,3,Female,61,3,1,Human Resources,3,Married,2942,Upto 5k,8916,1,Y,No,23,4,4,80,1,8,3,3,8,7,5,7,EMP127,EXP127,REN127,SAT127
RM279,26,26-35,No,Travel_Frequently,1479,Research & Development,1,3,Life Sciences,1,384,3,Female,84,3,2,Manufacturing Director,2,Divorced,6397,5k-10k,26767,1,Y,No,20,4,1,80,1,6,6,1,6,5,1,4,EMP128,EXP128,REN128,SAT128
RM285,26,26-35,No,Travel_Frequently,496,Research & Development,11,2,Medical,1,390,1,Male,60,3,2,Healthcare Representative,1,Married,4741,Upto 5k,22722,1,Y,Yes,13,3,3,80,1,5,3,3,5,3,3,3,EMP129,EXP129,REN129,SAT129
RM289,26,26-35,Yes,Travel_Rarely,1449,Research & Development,16,4,Medical,1,394,1,Male,45,3,1,Laboratory Technician,2,Divorced,2373,Upto 5k,14180,2,Y,Yes,13,3,4,80,1,5,2,3,3,2,0,2,EMP130,EXP130,REN130,SAT130
RM294,26,26-35,Yes,Travel_Rarely,950,Sales,4,4,Marketing,1,401,4,Male,48,2,2,Sales Executive,4,Single,5828,5k-10k,8450,1,Y,Yes,12,3,2,80,0,8,0,3,8,7,7,4,EMP131,EXP131,REN131,SAT131
RM356,26,26-35,No,Travel_Rarely,933,Sales,1,3,Life Sciences,1,476,3,Male,57,3,2,Sales Executive,3,Married,5296,5k-10k,20156,1,Y,No,17,3,2,80,1,8,3,3,8,7,7,7,EMP132,EXP132,REN132,SAT132
RM383,26,26-35,Yes,Travel_Frequently,575,Research & Development,3,1,Technical Degree,1,510,3,Male,73,3,1,Research Scientist,1,Single,3102,Upto 5k,6582,0,Y,No,22,4,3,80,0,7,2,3,6,4,0,4,EMP133,EXP133,REN133,SAT133
RM419,26,26-35,No,Travel_Rarely,1349,Research & Development,23,3,Life Sciences,1,560,1,Female,90,3,1,Research Scientist,4,Divorced,2886,Upto 5k,3032,1,Y,No,22,4,2,80,2,3,3,1,3,2,0,2,EMP134,EXP134,REN134,SAT134
RM454,26,26-35,Yes,Travel_Frequently,426,Human Resources,17,4,Life Sciences,1,608,2,Female,58,3,1,Human Resources,3,Divorced,2741,Upto 5k,22808,0,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0,EMP135,EXP135,REN135,SAT135
RM461,26,26-35,No,Travel_Rarely,775,Sales,29,2,Medical,1,618,1,Male,45,3,2,Sales Executive,3,Divorced,4306,Upto 5k,4267,5,Y,No,12,3,1,80,2,8,5,3,0,0,0,0,EMP136,EXP136,REN136,SAT136
RM464,26,26-35,Yes,Travel_Rarely,471,Research & Development,24,3,Technical Degree,1,622,3,Male,66,1,1,Laboratory Technician,4,Single,2340,Upto 5k,23213,1,Y,Yes,18,3,2,80,0,1,3,1,1,0,0,0,EMP137,EXP137,REN137,SAT137
RM476,26,26-35,No,Travel_Rarely,703,Sales,28,2,Marketing,1,641,1,Male,66,3,2,Sales Executive,2,Married,6272,5k-10k,7428,1,Y,No,20,4,4,80,2,6,5,4,5,3,1,4,EMP138,EXP138,REN138,SAT138
RM506,26,26-35,No,Travel_Rarely,991,Research & Development,6,3,Life Sciences,1,686,3,Female,71,3,1,Laboratory Technician,4,Married,2659,Upto 5k,17759,1,Y,Yes,13,3,3,80,1,3,2,3,3,2,0,2,EMP139,EXP139,REN139,SAT139
RM572,26,26-35,No,Travel_Frequently,575,Research & Development,1,2,Life Sciences,1,792,1,Female,71,1,1,Laboratory Technician,4,Divorced,4364,Upto 5k,5288,3,Y,No,14,3,1,80,1,5,2,3,2,2,2,0,EMP140,EXP140,REN140,SAT140
RM574,26,26-35,Yes,Travel_Rarely,1146,Sales,8,3,Technical Degree,1,796,4,Male,38,2,2,Sales Executive,1,Single,5326,5k-10k,3064,6,Y,No,17,3,3,80,0,6,2,2,4,3,1,2,EMP141,EXP141,REN141,SAT141
RM615,26,26-35,Yes,Travel_Frequently,887,Research & Development,5,2,Medical,1,848,3,Female,88,2,1,Research Scientist,3,Married,2366,Upto 5k,20898,1,Y,Yes,14,3,1,80,1,8,2,3,8,7,1,7,EMP142,EXP142,REN142,SAT142
RM686,26,26-35,No,Travel_Frequently,1283,Sales,1,3,Medical,1,956,3,Male,52,2,2,Sales Executive,1,Single,4294,Upto 5k,11148,1,Y,No,12,3,2,80,0,7,2,3,7,7,0,7,EMP143,EXP143,REN143,SAT143
RM734,26,26-35,No,Travel_Rarely,1066,Research & Development,2,2,Medical,1,1018,4,Male,32,4,2,Manufacturing Director,4,Married,5472,5k-10k,3334,1,Y,No,12,3,2,80,0,8,2,3,8,7,1,3,EMP144,EXP144,REN144,SAT144
RM749,26,26-35,Yes,Non-Travel,265,Sales,29,2,Medical,1,1037,2,Male,79,1,2,Sales Executive,1,Single,4969,Upto 5k,21813,8,Y,No,18,3,4,80,0,7,6,3,2,2,2,2,EMP145,EXP145,REN145,SAT145
RM763,26,26-35,Yes,Travel_Frequently,342,Research & Development,2,3,Life Sciences,1,1053,1,Male,57,3,1,Research Scientist,1,Married,2042,Upto 5k,15346,6,Y,Yes,14,3,2,80,1,6,2,3,3,2,1,2,EMP146,EXP146,REN146,SAT146
RM770,26,26-35,No,Travel_Frequently,921,Research & Development,1,1,Medical,1,1068,1,Female,66,2,1,Research Scientist,3,Divorced,2007,Upto 5k,25265,1,Y,No,13,3,3,80,2,5,5,3,5,3,1,3,EMP147,EXP147,REN147,SAT147
RM782,26,26-35,No,Travel_Rarely,192,Research & Development,1,2,Medical,1,1083,1,Male,59,2,1,Laboratory Technician,1,Married,3955,Upto 5k,11141,1,Y,No,16,3,1,80,2,6,2,3,5,3,1,3,EMP148,EXP148,REN148,SAT148
RM798,26,26-35,Yes,Travel_Rarely,1330,Research & Development,21,3,Medical,1,1107,1,Male,37,3,1,Laboratory Technician,3,Divorced,2377,Upto 5k,19373,1,Y,No,20,4,3,80,1,1,0,2,1,1,0,0,EMP149,EXP149,REN149,SAT149
RM844,26,26-35,No,Travel_Rarely,1384,Research & Development,3,4,Medical,1,1177,1,Male,82,4,1,Laboratory Technician,4,Married,4420,Upto 5k,13421,1,Y,No,22,4,2,80,1,8,2,3,8,7,0,7,EMP150,EXP150,REN150,SAT150
RM913,26,26-35,No,Travel_Rarely,583,Research & Development,4,2,Life Sciences,1,1275,3,Male,53,3,1,Research Scientist,4,Single,2875,Upto 5k,9973,1,Y,Yes,20,4,2,80,0,8,2,2,8,5,2,2,EMP151,EXP151,REN151,SAT151
RM999,26,26-35,No,Travel_Rarely,683,Research & Development,2,1,Medical,1,1407,1,Male,36,2,1,Research Scientist,4,Single,3904,Upto 5k,4050,0,Y,No,12,3,4,80,0,5,2,3,4,3,1,1,EMP152,EXP152,REN152,SAT152
RM1005,26,26-35,No,Travel_Rarely,652,Research & Development,7,3,Other,1,1417,3,Male,100,4,1,Laboratory Technician,1,Single,3578,Upto 5k,23577,0,Y,No,12,3,4,80,0,8,2,3,7,7,0,7,EMP153,EXP153,REN153,SAT153
RM1119,26,26-35,No,Travel_Rarely,474,Research & Development,3,3,Life Sciences,1,1581,1,Female,89,3,1,Research Scientist,4,Married,2061,Upto 5k,11133,1,Y,No,21,4,1,80,0,1,5,3,1,0,0,0,EMP154,EXP154,REN154,SAT154
RM1207,26,26-35,No,Non-Travel,786,Research & Development,7,3,Medical,1,1693,4,Male,76,3,1,Laboratory Technician,4,Single,2570,Upto 5k,11925,1,Y,No,20,4,3,80,0,7,5,3,7,7,5,7,EMP155,EXP155,REN155,SAT155
RM1225,26,26-35,No,Travel_Rarely,390,Research & Development,17,4,Medical,1,1718,4,Male,62,1,1,Laboratory Technician,3,Married,2305,Upto 5k,6217,1,Y,No,15,3,3,80,3,3,3,4,3,2,0,2,EMP156,EXP156,REN156,SAT156
RM1298,26,26-35,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,1,1818,4,Female,69,3,1,Human Resources,2,Married,2148,Upto 5k,6889,0,Y,Yes,11,3,3,80,0,6,3,3,5,1,1,4,EMP157,EXP157,REN157,SAT157
RM1310,26,26-35,No,Travel_Rarely,572,Sales,10,3,Medical,1,1836,3,Male,46,3,2,Sales Executive,4,Single,4684,Upto 5k,9125,1,Y,No,13,3,1,80,0,5,4,3,5,3,1,2,EMP158,EXP158,REN158,SAT158
RM1350,26,26-35,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,1,1893,2,Female,90,2,1,Research Scientist,3,Married,2933,Upto 5k,14908,1,Y,Yes,13,3,3,80,1,1,3,2,1,0,1,0,EMP159,EXP159,REN159,SAT159
RM1362,26,26-35,No,Travel_Frequently,1096,Research & Development,6,3,Other,1,1918,3,Male,61,4,1,Laboratory Technician,4,Married,2544,Upto 5k,7102,0,Y,No,18,3,1,80,1,8,3,3,7,7,7,7,EMP160,EXP160,REN160,SAT160
RM1387,26,26-35,No,Travel_Rarely,157,Research & Development,1,3,Medical,1,1952,3,Male,95,3,1,Laboratory Technician,1,Single,2867,Upto 5k,20006,0,Y,No,13,3,4,80,0,8,6,2,7,7,7,6,EMP161,EXP161,REN161,SAT161
RM1465,26,26-35,No,Travel_Rarely,1167,Sales,5,3,Other,1,2060,4,Female,30,2,1,Sales Representative,3,Single,2966,Upto 5k,21378,0,Y,No,18,3,4,80,0,5,2,3,4,2,0,0,EMP162,EXP162,REN162,SAT162
RM14601,26,26-35,No,Travel_Rarely,1167,Sales,5,3,Other,1,2060,4,Female,30,2,1,Sales Representative,3,Single,2966,Upto 5k,21378,0,Y,No,18,3,4,80,0,5,2,3,4,2,0,5,EMP163,EXP163,REN163,SAT163
RM005,27,26-35,No,Travel_Rarely,591,Research & Development,2,1,Medical,1,7,1,Male,40,3,1,Laboratory Technician,2,Married,3468,Upto 5k,16632,9,Y,No,12,3,4,80,1,6,3,3,2,2,2,2,EMP164,EXP164,REN164,SAT164
RM042,27,26-35,No,Travel_Rarely,1240,Research & Development,2,4,Life Sciences,1,54,4,Female,33,3,1,Laboratory Technician,1,Divorced,2341,Upto 5k,19715,1,Y,No,13,3,4,80,1,1,6,3,1,0,0,0,EMP165,EXP165,REN165,SAT165
RM044,27,26-35,No,Travel_Frequently,994,Sales,8,3,Life Sciences,1,56,4,Male,37,3,3,Sales Executive,3,Single,8726,5k-10k,2975,1,Y,No,15,3,4,80,0,9,0,3,9,8,1,7,EMP166,EXP166,REN166,SAT166
RM162,27,26-35,No,Non-Travel,691,Research & Development,9,3,Medical,1,218,4,Male,57,3,1,Research Scientist,2,Divorced,2024,Upto 5k,5970,6,Y,No,18,3,4,80,1,6,1,1,2,2,2,2,EMP167,EXP167,REN167,SAT167
RM165,27,26-35,No,Non-Travel,1450,Research & Development,3,3,Medical,1,224,3,Male,79,2,1,Research Scientist,3,Divorced,2566,Upto 5k,25326,1,Y,Yes,15,3,4,80,1,1,2,2,1,1,0,1,EMP168,EXP168,REN168,SAT168
RM171,27,26-35,No,Travel_Rarely,1157,Research & Development,17,3,Technical Degree,1,233,3,Male,51,3,1,Research Scientist,2,Married,3058,Upto 5k,13364,0,Y,Yes,16,3,4,80,1,6,3,2,5,2,1,1,EMP169,EXP169,REN169,SAT169
RM192,27,26-35,No,Travel_Rarely,894,Research & Development,9,3,Medical,1,260,4,Female,99,3,1,Research Scientist,2,Single,2279,Upto 5k,11781,1,Y,No,16,3,4,80,0,7,2,2,7,7,0,3,EMP170,EXP170,REN170,SAT170
RM201,27,26-35,No,Travel_Frequently,472,Research & Development,1,1,Technical Degree,1,274,3,Male,60,2,2,Manufacturing Director,1,Married,4298,Upto 5k,9679,5,Y,No,19,3,3,80,1,6,1,3,2,2,2,0,EMP171,EXP171,REN171,SAT171
RM213,27,26-35,No,Travel_Frequently,1242,Sales,20,3,Life Sciences,1,293,4,Female,90,3,2,Sales Executive,3,Single,9981,5k-10k,12916,1,Y,No,14,3,4,80,0,7,2,3,7,7,0,7,EMP172,EXP172,REN172,SAT172
RM319,27,26-35,No,Travel_Rarely,1220,Research & Development,5,3,Life Sciences,1,434,3,Female,85,3,1,Research Scientist,2,Single,2478,Upto 5k,20938,1,Y,Yes,12,3,2,80,0,4,2,2,4,3,1,2,EMP173,EXP173,REN173,SAT173
RM321,27,26-35,No,Travel_Rarely,1377,Sales,2,3,Life Sciences,1,437,4,Male,74,3,2,Sales Executive,3,Single,4478,Upto 5k,5242,1,Y,Yes,11,3,1,80,0,5,3,3,5,4,0,4,EMP174,EXP174,REN174,SAT174
RM332,27,26-35,No,Non-Travel,210,Sales,1,1,Marketing,1,449,3,Male,73,3,2,Sales Executive,2,Married,6349,5k-10k,22107,0,Y,Yes,13,3,4,80,1,6,0,3,5,4,1,4,EMP175,EXP175,REN175,SAT175
RM340,27,26-35,No,Travel_Rarely,1130,Sales,8,4,Marketing,1,458,2,Female,56,3,2,Sales Executive,2,Married,6214,5k-10k,3415,1,Y,No,18,3,1,80,1,8,3,3,8,7,0,7,EMP176,EXP176,REN176,SAT176
RM374,27,26-35,No,Travel_Rarely,1469,Research & Development,1,2,Medical,1,497,4,Male,82,3,1,Laboratory Technician,2,Divorced,3816,Upto 5k,17881,1,Y,No,11,3,2,80,1,5,2,3,5,2,0,4,EMP177,EXP177,REN177,SAT177
RM486,27,26-35,No,Travel_Rarely,798,Research & Development,6,4,Medical,1,655,1,Female,66,2,1,Research Scientist,3,Divorced,2187,Upto 5k,5013,0,Y,No,12,3,3,80,2,6,5,2,5,3,0,3,EMP178,EXP178,REN178,SAT178
RM496,27,26-35,Yes,Travel_Rarely,1420,Sales,2,1,Marketing,1,667,3,Male,85,3,1,Sales Representative,1,Divorced,3041,Upto 5k,16346,0,Y,No,11,3,2,80,1,5,3,3,4,3,0,2,EMP179,EXP179,REN179,SAT179
RM513,27,26-35,No,Travel_Rarely,1115,Research & Development,3,4,Medical,1,700,1,Male,54,2,1,Research Scientist,4,Single,2045,Upto 5k,15174,0,Y,No,13,3,4,80,0,5,0,3,4,2,1,1,EMP180,EXP180,REN180,SAT180
RM522,27,26-35,No,Travel_Frequently,1410,Sales,3,1,Medical,1,714,4,Female,71,4,2,Sales Executive,4,Divorced,4647,Upto 5k,16673,1,Y,Yes,20,4,2,80,2,6,3,3,6,5,0,4,EMP181,EXP181,REN181,SAT181
RM531,27,26-35,No,Travel_Rarely,608,Research & Development,1,2,Life Sciences,1,725,3,Female,68,3,3,Manufacturing Director,1,Married,7412,5k-10k,6009,1,Y,No,11,3,4,80,0,9,3,3,9,7,0,7,EMP182,EXP182,REN182,SAT182
RM538,27,26-35,No,Travel_Frequently,294,Research & Development,10,2,Life Sciences,1,733,4,Male,32,3,3,Manufacturing Director,1,Divorced,8793,5k-10k,4809,1,Y,No,21,4,3,80,2,9,4,2,9,7,1,7,EMP183,EXP183,REN183,SAT183
RM555,27,26-35,No,Travel_Rarely,975,Research & Development,7,3,Medical,1,764,4,Female,55,2,2,Healthcare Representative,1,Single,6811,5k-10k,23398,8,Y,No,19,3,1,80,0,9,2,1,7,6,0,7,EMP184,EXP184,REN184,SAT184
RM577,27,26-35,No,Travel_Frequently,829,Sales,8,1,Marketing,1,800,3,Male,84,3,2,Sales Executive,4,Married,4342,Upto 5k,24008,0,Y,No,19,3,2,80,1,5,3,3,4,2,1,1,EMP185,EXP185,REN185,SAT185
RM611,27,26-35,No,Travel_Rarely,269,Research & Development,5,1,Technical Degree,1,844,3,Male,42,2,3,Research Director,4,Divorced,12808,10k-15k,8842,1,Y,Yes,16,3,2,80,1,9,3,3,9,8,0,8,EMP186,EXP186,REN186,SAT186
RM616,27,26-35,No,Non-Travel,443,Research & Development,3,3,Medical,1,850,4,Male,50,3,1,Research Scientist,4,Married,1706,Upto 5k,16571,1,Y,No,11,3,3,80,3,0,6,2,0,0,0,0,EMP187,EXP187,REN187,SAT187
RM671,27,26-35,No,Travel_Rarely,618,Research & Development,4,3,Life Sciences,1,933,2,Female,76,3,1,Research Scientist,3,Single,2318,Upto 5k,17808,1,Y,No,19,3,3,80,0,1,2,3,1,1,0,0,EMP188,EXP188,REN188,SAT188
RM718,27,26-35,No,Travel_Rarely,1134,Research & Development,16,4,Technical Degree,1,1001,3,Female,37,3,1,Laboratory Technician,2,Married,2811,Upto 5k,12086,9,Y,No,14,3,2,80,1,4,2,3,2,2,2,2,EMP189,EXP189,REN189,SAT189
RM740,27,26-35,No,Travel_Rarely,1055,Research & Development,2,4,Life Sciences,1,1027,1,Female,47,3,2,Manufacturing Director,4,Married,4227,Upto 5k,4658,0,Y,No,18,3,2,80,1,4,2,3,3,2,2,2,EMP190,EXP190,REN190,SAT190
RM787,27,26-35,No,Non-Travel,1277,Research & Development,8,5,Life Sciences,1,1094,1,Male,87,1,1,Laboratory Technician,3,Married,4621,Upto 5k,5869,1,Y,No,19,3,4,80,3,3,4,3,3,2,1,2,EMP191,EXP191,REN191,SAT191
RM834,27,26-35,No,Travel_Rarely,199,Research & Development,6,3,Life Sciences,1,1162,4,Male,55,2,1,Research Scientist,3,Married,2539,Upto 5k,7950,1,Y,No,13,3,3,80,1,4,0,3,4,2,2,2,EMP192,EXP192,REN192,SAT192
RM890,27,26-35,No,Travel_Rarely,1103,Research & Development,14,3,Life Sciences,1,1244,1,Male,42,3,1,Research Scientist,1,Married,2235,Upto 5k,14377,1,Y,Yes,14,3,4,80,2,9,3,2,9,7,6,8,EMP193,EXP193,REN193,SAT193
RM903,27,26-35,No,Travel_Rarely,1167,Research & Development,4,2,Life Sciences,1,1259,1,Male,76,3,1,Research Scientist,3,Divorced,2517,Upto 5k,3208,1,Y,No,11,3,2,80,3,5,2,3,5,3,0,3,EMP194,EXP194,REN194,SAT194
RM971,27,26-35,No,Travel_Rarely,1291,Sales,11,3,Medical,1,1364,3,Female,98,4,1,Sales Representative,4,Married,2534,Upto 5k,6527,8,Y,No,14,3,2,80,1,5,4,3,1,0,0,0,EMP195,EXP195,REN195,SAT195
RM975,27,26-35,No,Travel_Frequently,793,Sales,2,1,Life Sciences,1,1371,4,Male,43,1,2,Sales Executive,4,Single,5071,5k-10k,20392,3,Y,No,20,4,2,80,0,8,3,3,6,2,0,0,EMP196,EXP196,REN196,SAT196
RM997,27,26-35,No,Travel_Rarely,205,Sales,10,3,Marketing,1,1403,4,Female,98,2,2,Sales Executive,4,Married,5769,5k-10k,7100,1,Y,Yes,11,3,4,80,0,6,3,3,6,2,4,4,EMP197,EXP197,REN197,SAT197
RM998,27,26-35,Yes,Travel_Rarely,135,Research & Development,17,4,Life Sciences,1,1405,4,Female,51,3,1,Research Scientist,3,Single,2394,Upto 5k,25681,1,Y,Yes,13,3,4,80,0,8,2,3,8,2,7,7,EMP198,EXP198,REN198,SAT198
RM1018,27,26-35,No,Travel_Rarely,1377,Research & Development,11,1,Life Sciences,1,1434,2,Male,91,3,1,Laboratory Technician,1,Married,2099,Upto 5k,7679,0,Y,No,14,3,2,80,0,6,3,4,5,0,1,4,EMP199,EXP199,REN199,SAT199
RM1150,27,26-35,No,Travel_Rarely,1302,Research & Development,19,3,Other,1,1619,4,Male,67,2,1,Laboratory Technician,1,Divorced,4066,Upto 5k,16290,1,Y,No,11,3,1,80,2,7,3,3,7,7,0,7,EMP200,EXP200,REN200,SAT200
RM1170,27,26-35,No,Travel_Rarely,486,Research & Development,8,3,Medical,1,1647,2,Female,86,4,1,Research Scientist,3,Married,3517,Upto 5k,22490,7,Y,No,17,3,1,80,0,5,0,3,3,2,0,2,EMP201,EXP201,REN201,SAT201
RM1171,27,26-35,No,Travel_Frequently,591,Research & Development,2,3,Medical,1,1648,4,Male,87,3,1,Research Scientist,4,Single,2580,Upto 5k,6297,2,Y,No,13,3,3,80,0,6,0,2,4,2,1,2,EMP202,EXP202,REN202,SAT202
RM1249,27,26-35,No,Travel_Rarely,1054,Research & Development,8,3,Medical,1,1751,3,Female,67,3,1,Research Scientist,4,Single,3445,Upto 5k,6152,1,Y,No,11,3,3,80,0,6,5,2,6,2,1,4,EMP203,EXP203,REN203,SAT203
RM1318,27,26-35,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1,1850,4,Female,53,3,1,Laboratory Technician,4,Single,2379,Upto 5k,19826,0,Y,Yes,14,3,3,80,0,6,3,2,5,4,0,2,EMP204,EXP204,REN204,SAT204
RM1329,27,26-35,No,Travel_Rarely,728,Sales,23,1,Medical,1,1864,2,Female,36,2,2,Sales Representative,3,Married,3540,Upto 5k,7018,1,Y,No,21,4,4,80,1,9,5,3,9,8,5,8,EMP205,EXP205,REN205,SAT205
